	aerobe	anaerobe	facultative	MeanDecreaseAccuracy	MeanDecreaseGini
YvfG	-1.80401212296147e-07	0	0	-1.07407540009309e-08	0.0073704909497666
Pectate_lyase_4	-1.85236639807354e-07	3.42953149994015e-05	3.54126942825764e-05	2.25884050542868e-05	0.0435550071979566
DUF2805	-1.87083738681433e-07	5.2282147259822e-05	0	1.72055101970723e-05	0.0415036802491107
Big_3	-1.87312687312687e-07	-1.15606936416185e-05	6.25e-06	-1.92307692307692e-06	0.0329176662521156
AAA-ATPase_like	-1.87312687312687e-07	5.40540540540541e-06	5.42005420054201e-07	1.81094592103408e-06	0.01572318267295
Inos-1-P_synth	-1.9763178194757e-07	0	-2.29946524064171e-05	-7.43297640756434e-06	0.0283817093534485
DUF1735	-1.99180514454814e-07	0	-6.09756097560976e-06	-1.8450184501845e-06	0.0115440115440115
YccV-like	-2.00534759358289e-07	0	-1.11731843575419e-05	-3.80584808423307e-06	0.0072350991114149
Arf	-2.00534759358289e-07	1.82926829268293e-05	0	5.74015613890711e-06	0.0298899245824871
DUF2550	-2.03500203500204e-07	4.03808096957771e-05	1.11196911196911e-05	1.72482921933574e-05	0.0401094604636668
DUF1885	-2.06412549883033e-07	0	5.43478260869565e-06	1.91536716554194e-06	0.01639303647081
FimA	-2.0767713128656e-07	0	3.23275734407576e-05	1.11662167964064e-05	0.0309820109882953
DUF1707	-2.10793593140721e-07	6.55610380212163e-05	5.58659217877095e-06	2.24795802541332e-05	0.0478178490259893
DNA_gyraseB_C	-2.13032581453635e-07	1.13359023763648e-05	3.87354205033763e-05	1.67629751374517e-05	0.0456786015407542
Glyco_hydro_36	-2.17337307501242e-07	2.42424242424242e-05	2.39520958083832e-05	1.54300129986502e-05	0.0199731363393681
CDC48_2	-2.22264558328571e-07	0	0	-3.64231053611168e-08	0.00407174803658167
SfsA	-2.24412667980298e-07	1.75549401431857e-05	0.000728827026228075	0.00025025455467953	0.0454457479262819
TubC_N	-2.27069551224745e-07	0	5.84795321637427e-06	1.89278875728387e-06	0.0270217838683585
DUF5129	-2.33856587447748e-07	0	0	-8.53050166174172e-08	0.0131976403167127
Holin_BhlA	-2.46944067168785e-07	0	-6.25e-06	-2.03838712095678e-06	0.0131260646220467
ABG_transport	-2.48833789952903e-07	-1.73496706745998e-06	-1.01559716398576e-05	-3.91584899357743e-06	0.0698517473758989
EssA	-2.51984504298928e-07	4.69055873215974e-05	0.000364301066301735	0.00013557580303086	0.24144336380775
Branch	-2.5548494235621e-07	5.52486187845304e-06	5.61797752808989e-06	3.82044283566622e-06	0.012835340007215
DUF3642	-2.58146496648143e-07	7.0145121123352e-07	-3.15865946492308e-07	-1.90828152020883e-08	0.0493038713412442
DUF4260	-2.5879917184265e-07	2.9344193817878e-05	-1.09089828190952e-05	5.47293078158365e-06	0.0149591616535319
DUF1254	-2.61361037603319e-07	0	6.06060606060606e-06	1.81968454331605e-06	0.0122189675209871
T6SS_Vgr	-2.70383945202187e-07	0	0	-9.7465886939571e-08	0.0174924516058417
DUF2766	-2.77093596059114e-07	0.000246746067330193	0.00111798555579172	0.000469773602908664	0.55022503420008
HemS	-2.81892353173936e-07	0.000101721959976065	1.13424587108798e-05	3.81730499701135e-05	0.0318180858445706
UPF0175	-2.82645562464669e-07	0	5.91715976331361e-06	1.8801057860033e-06	0.0187956965101804
DUF3375	-2.82645562464669e-07	0	0	-3.21027287319422e-08	0.0156412790697674
DUF169	-3.05474095796676e-07	1.61018161018161e-05	0	5.37993789891323e-06	0.0178811011716257
PBECR1	-3.06269826941428e-07	5.88235294117647e-06	0	1.77030158147847e-06	0.0314913475457659
DUF4297	-3.08880308880309e-07	1.71235921425216e-05	5.68181818181818e-06	7.62367270203711e-06	0.0414012212715418
T5orf172	-3.13479623824452e-07	5.87627534547333e-06	3.19447993866598e-07	1.83261849757392e-06	0.0377085820266846
Crystall_4	-3.13479623824452e-07	0	0	-1.07538843772018e-07	0.0113247552459044
NEL	-3.15865946492308e-07	0	-1.2959552554396e-06	-6.27451822306662e-08	0.0397645539030965
DUF1150	-3.29263273425711e-07	5.71428571428571e-06	0	1.64999341389184e-06	0.00663084495488105
Imm26	-3.49472614055153e-07	0	-5.64971751412429e-06	-1.97440075767072e-06	0.0164244346357114
GutM	-3.50434538828147e-07	1.87083738681433e-07	3.37078651685393e-05	1.088328106321e-05	0.0159901971837571
DUF4424	-3.57491062723432e-07	0	0	-8.20274195292372e-08	0.00525174033574618
Myco_19_kDa	-3.57491062723432e-07	2.73224043715847e-05	0	8.95879026550533e-06	0.00479869331368405
SusD-like	-3.61604207758054e-07	0	-4.42547810968863e-07	1.23338690151655e-07	0.0151394122578333
DUF2161	-3.65788773610002e-07	5.46448087431694e-06	0	1.76901104023221e-06	0.0104050013421354
Haem_degrading	-3.68015732146218e-07	4.08817134146317e-05	5.74579039959789e-05	3.16539094637669e-05	0.0668068145345641
DUF1493	-3.69167744390143e-07	0	4.71729346281708e-06	1.8936646456665e-06	0.0209081732736057
PorA	-3.70046424005921e-07	5.22993088782562e-05	6.02409638554217e-06	1.88112072277163e-05	0.0361682108754389
DUF2802	-3.70782350760103e-07	9.08761309087407e-05	5.55555555555556e-06	3.08125318613453e-05	0.0221149605778513
Cu-binding_MopE	-3.70782350760103e-07	0	0	7.22869793078518e-09	0.0108281814637067
Ferritin_2	-3.74378871417875e-07	2.9075698836972e-05	0	9.7305958546325e-06	0.00914568480453714
RuvA_N	-3.78784596141235e-07	5.31914893617021e-06	0	1.75839888902182e-06	0.0176545997612675
LicD	-3.81086019389472e-07	1.09679895246279e-05	0.00010089114367151	3.84688036444033e-05	0.118973325786921
DUF4388	-3.82163478742327e-07	0	1.21608634582686e-05	3.81058564535262e-06	0.0676772295569657
YmgB	-3.82375433849049e-07	0	0.000220941067622989	7.24635681505328e-05	0.0273986586444639
GYD	-3.83472342057329e-07	2.33820047355959e-05	0	7.7583276636787e-06	0.016977528204978
DUF1289	-3.96434366896323e-07	0.00025896656133649	4.79063585640594e-06	8.42570577522972e-05	0.0270988208817251
PgaD	-4.06940627730924e-07	0	0.000199883304240582	6.53375328788822e-05	0.05901196513227
Germane	-4.12743970695058e-07	1.14285714285714e-05	1.75626400829626e-05	9.43544870337949e-06	0.0565488154167913
LRAT	-4.2068361086766e-07	0	0	-7.12459033605569e-08	0.0279749668742851
MarC	-4.26421398576923e-07	0.000260379336430718	9.54305980203145e-05	0.000115401269824404	0.0980334106816636
DUF938	-4.27977500611396e-07	0	5.43478260869565e-06	1.83150183150183e-06	0.0101558441558442
2H-phosphodiest	-4.27977500611396e-07	0	0	2.05767667726369e-08	0.016088072243131
BtpA	-4.32326209776467e-07	0	1.68604794134365e-05	5.63654188345058e-06	0.0227531873127187
RecT	-4.44128857718122e-07	-1.13026819923372e-05	1.11234705228031e-05	-5.11580411823515e-08	0.0428117203770823
Suc_Fer-like	-4.46551938557055e-07	2.8038628038628e-05	-1.1376858435682e-05	5.60519062831688e-06	0.0300055581911331
SpoIID	-4.47570332480818e-07	1.84049079754601e-05	-2.97619047619048e-07	5.64971751412429e-06	0.0224474912089598
YWFCY	-4.48116510292676e-07	0	0	1.26345748465564e-07	0.00499188567614605
DUF4867	-4.61197884639036e-07	2.66279888159957e-05	5.91715976331361e-06	1.10937261468439e-05	0.0242113813844187
LIP	-4.74930251821263e-07	0.000124848626899488	5.55555555555556e-06	3.98283634625946e-05	0.0532003080189596
NucS	-4.81160707676364e-07	5.71428571428571e-06	1.23475609756098e-05	5.65006029681916e-06	0.0170696896892606
VasI	-4.96894409937888e-07	0	-5.84795321637427e-06	-1.98807157057654e-06	0.00660930180930181
TF_Zn_Ribbon	-5.00359633486568e-07	0	9.3115649636849e-08	-7.78794857650518e-08	0.0172772933230972
ssDNA_DBD	-5.05952380952381e-07	5.78034682080925e-06	6.10988291165152e-05	2.25416843879718e-05	0.0430729436222715
DUF5051	-5.07700182242131e-07	0	-5.69236849805992e-06	-1.89740072738349e-06	0.0150871575424912
GAGBD	-5.28804280204056e-07	3.03682920513438e-05	0	9.43062377466957e-06	0.0415317135777908
DUF1820	-5.50795593635251e-07	1.81818181818182e-05	1.11490683229814e-05	9.5497513235796e-06	0.0134061704499962
SelB-wing_2	-5.61462610099308e-07	-1.11731843575419e-05	6.70812137553576e-05	1.88864702155301e-05	0.0379158808735342
Phage_CI_repr	-5.75927640867121e-07	5.46448087431694e-06	1.15668772774379e-05	5.70892688102634e-06	0.0339030739028045
DUF2726	-5.8037123215478e-07	3.20665758205813e-06	1.59510754460279e-05	7.24557776531187e-06	0.044400465354175
EF-hand_7	-5.81987487269024e-07	4.38593955043661e-05	-1.15274732575909e-05	1.12696439961022e-05	0.0336989135630418
Big_12	-5.82618546690403e-07	0	2.26327990070857e-05	7.47194963972854e-06	0.054382103827704
Alg14	-5.84795321637426e-07	1.09328579916815e-05	2.39262352029052e-05	1.13615560399945e-05	0.0443651188680735
IMPa_N_2	-5.89079930783109e-07	0	1.14369501466276e-05	3.75747801442007e-06	0.0273645845787229
RNA_pol_A_CTD	-5.94029997002817e-07	3.08820690986296e-07	-5.90245556097065e-06	-2.13038384968369e-06	0.0223912091173481
Mu-transpos_C	-6.00282485875707e-07	5.29100529100529e-06	6.32479927283745e-06	3.51550373676782e-06	0.0237279831967138
GbpA_2	-6.03055481104261e-07	0	3.79421070028805e-05	1.31768018975296e-05	0.0198657204244396
Tudor_1_RapA	-6.14828209764919e-07	0	3.75190609596085e-05	1.24503229011426e-05	0.00325151515151516
EcoEI_R_C	-6.17387117582991e-07	4.21461202598238e-05	1.9045371806108e-05	2.077695999465e-05	0.0640773791959633
DUF2306	-6.18158095482055e-07	2.21001221001221e-05	-1.19968485890274e-05	3.22049060057284e-06	0.0386551846488178
Pept_tRNA_hydro	-6.19195046439628e-07	-6.72864677794454e-06	0	-1.9567879231592e-06	0.0386430857915864
Mal_decarbox_Al	-6.19621342512909e-07	7.53596713704196e-05	5.37634408602151e-06	2.71012463849176e-05	0.0202332212182667
YcgL	-6.40463830647879e-07	0.000171191767663926	0.000359191352773547	0.000175526114953957	0.0218210803034678
DUF2793	-6.44804716285925e-07	0	0	6.50601625781172e-08	0.0201461198887323
DUF4397	-6.5058175062206e-07	0	2.55630759460168e-07	-1.94889336067035e-07	0.0248961969174714
Trigger_C	-6.66606066115201e-07	1.16626997619857e-05	0	3.86055658267379e-06	0.0334867823638083
DUF2897	-6.69407913760598e-07	0	1.76037483266399e-05	5.99882608180726e-06	0.0119106950067476
MerT	-6.71734234911224e-07	0	6.04906415550584e-05	2.05762878760505e-05	0.0384615160997277
DUF2269	-6.74367027890204e-07	1.26582278481013e-05	0	3.66078988021913e-06	0.0323005141174259
TIR-like	-6.78334011667344e-07	0	0	-1.49652992124511e-08	0.0249164656092616
Rod-binding	-6.84261974584555e-07	0	0	-3.40020401224073e-08	0.023614218818337
DUF4383	-6.87608569774175e-07	5.61797752808989e-06	0	1.91938579654511e-06	0.00711644215433689
Pepdidase_M14_N	-7.04947449371956e-07	0.000128156815845732	1.45180023228804e-07	4.18075319827421e-05	0.0204370486070456
Glyco_hydro_76	-7.05356792977781e-07	-5.71428571428571e-06	5.88235294117647e-06	0	0.00912154755840046
DNA_gyraseB	-7.23385443877345e-07	2.23309330836213e-05	0.000185217406777557	6.58246542916995e-05	0.0948243240418491
GD_AH_C	-7.38833364613965e-07	5.79916430145543e-06	8.3897136647852e-05	2.81172057895368e-05	0.0394725835140861
DUF1349	-7.43167271300263e-07	6.24133827955484e-05	4.51706354592171e-05	3.64364048801451e-05	0.048752342806271
DUF4326	-7.46699249906662e-07	5.4945054945055e-06	1.66666666666667e-05	7.40835419067732e-06	0.017821089051509
4HBT_3	-7.49506903353058e-07	0.000148589399009231	1.635397123202e-05	5.5209645122652e-05	0.0526554365716872
AsnC_trans_reg2	-7.62068030078761e-07	5.68181818181818e-06	1.79492295414083e-05	7.52986747339745e-06	0.0473649579697768
Glucos_trans_II	-7.63448437867042e-07	0	1.20106075938887e-05	3.72432955420684e-06	0.0444848442192251
PcfJ	-7.63448437867042e-07	0	1.18343195266272e-05	3.90414833723761e-06	0.0165964567039498
VIT	-7.8551912568306e-07	-5.31914893617021e-06	2.25907786206478e-05	5.7275242925978e-06	0.0301330036285978
Phenol_MetA_deg	-8.20068425677313e-07	9.60968523385347e-05	0.000565729614769141	0.00022544374911091	0.0678988959263141
DUF2000	-8.32701045196511e-07	1.62148570115333e-05	0.000108416833839253	4.37091080911854e-05	0.0344663852205371
FixG_C	-8.39812185309086e-07	0.000499871553398402	5.31433177327486e-05	0.00018469161913544	0.180656106150326
Acetone_carb_G	-8.44564873139319e-07	1.71183079973562e-05	0	5.54831765510704e-06	0.014312917150318
SpoU_methylase	-8.45910983746391e-07	0.00039127617098135	1.17656836229836e-05	0.000136847517203984	0.0928326018462672
DUF2613	-9.05357777993339e-07	7.89289602797089e-05	-9.5856524427953e-07	2.62158479043135e-05	0.0444857468593989
CsgE	-9.52769838029127e-07	0	-9.00792697573864e-08	-2.26938898885851e-07	0.0081879851143009
zf-ribbon_3	-9.68987561166331e-07	1.13946610312958e-05	0	3.74191599949687e-06	0.0473841988442025
Helicase_C_3	-9.84066383575519e-07	5.04772054793328e-05	1.67915106117353e-05	2.30051236461899e-05	0.0276365869671856
DUF2334	-9.99915117562176e-07	2.12258596325954e-05	-1.24855635671255e-07	7.38075976384323e-06	0.030980743288202
ChapFlgA	-1.00604899028524e-06	5.45601271976482e-05	2.13821004365747e-05	2.63606328507691e-05	0.0392918222518223
Glyco_transf_21	-1.04144221791281e-06	0	5.74712643678161e-06	1.89035916824197e-06	0.0124983249823078
KH_dom-like	-1.04166666666667e-06	0	0	-1.5320918525544e-07	0.0107930425499293
DUF4743	-1.05918178207335e-06	5.05050505050505e-06	0	1.90509559618949e-06	0.0041431176736224
Cytochrom_CIII	-1.10796102584156e-06	5.61797752808989e-06	0	1.72715284944387e-06	0.0410281853503059
Lactate_perm	-1.11977853655504e-06	1.80863018054581e-05	0.000165450125256789	5.99689733417605e-05	0.101534882957959
RuvB_C	-1.14591291061879e-06	0	0	6.36170536115047e-08	0.0169874811671173
Glyco_transf_92	-1.16067507371855e-06	0	0	-1.11898962696616e-07	0.0114106605805371
FGase	-1.19607493895264e-06	1.7504478369081e-05	5.37391933957295e-05	2.29073199615842e-05	0.0828537771364781
GyrI-like	-1.2198582420768e-06	9.05674716948749e-05	0.000722712997299039	0.000261235243199535	0.186851758767397
Chal_sti_synt_C	-1.22234445666789e-06	1.24223602484472e-05	0	3.67938294767563e-06	0.0289728068223953
Fe-S_assembly	-1.25315445438697e-06	0.000894461718487933	0.00033708374105853	0.000411732270265127	0.108929736238986
DUF2975	-1.27969294467202e-06	6.1576353794795e-05	0.000338822532073859	0.000134874732166891	0.0511000754679368
Glyco_hydro_68	-1.29764922066385e-06	-1.55055036346419e-05	6.26112186205805e-06	-3.83454186250227e-06	0.0362197776882276
SepF	-1.29794707870958e-06	5.68181818181818e-06	-3.9639480779883e-07	1.97801703877946e-06	0.0221742498955059
ANAPC3	-1.36765098582455e-06	0.000108138931503022	3.45496915937368e-05	4.74797731999633e-05	0.108657935906485
GTP_EFTU_D3	-1.42179411756011e-06	5.46850015989767e-05	1.16642862000952e-05	2.15461618824202e-05	0.017247335411921
Spermine_synt_N	-1.4395404063702e-06	5.20208983940407e-05	1.15854679390591e-05	2.10685938039383e-05	0.0268534301382127
Octopine_DH	-1.49199791260464e-06	2.29438461298355e-05	0.000192129197725903	7.02035829823783e-05	0.111049315888254
HD_5	-1.53383822477202e-06	0.000170548713420142	1.07313479412146e-05	5.83560560396147e-05	0.188116829907263
Phasin_2	-1.56075063626224e-06	2.29915433403805e-05	0	7.60666964246415e-06	0.0529375556348631
SH3_13	-1.58313264801345e-06	0.000207908937452916	0.000182159309616937	0.000130171711404442	0.0300045444176794
ApbA	-1.61991287725494e-06	7.0106173120268e-05	0.000137242955526409	6.92440376228009e-05	0.118161547022933
Anticodon_1	-1.67372473570438e-06	0.000133821073639368	6.92650038591393e-05	6.78224275049371e-05	0.0888555443624992
CobN-Mg_chel	-1.6908126580832e-06	3.48969733830621e-05	5.46448087431694e-06	1.31037239572138e-05	0.0597989422827115
DUF1990	-1.70352058097881e-06	0.000132421233396606	6.02409638554217e-06	4.74504429571645e-05	0.140133417469223
YtxH	-1.74468359228967e-06	6.87818323234193e-05	5.6719991785856e-05	4.22392813607784e-05	0.0965468628533199
ParE_toxin	-1.79773311200111e-06	0.000170203563424068	0.000100255243243334	8.61178741444288e-05	0.144906519753471
YkuI_C	-1.83242765070138e-06	0	0	-2.03319185706661e-07	0.00349362294625453
OKR_DC_1_N	-1.88393984307035e-06	0.00017955377955378	-2.33627820315367e-05	5.06642912097649e-05	0.210048629375874
Fe_dep_repr_C	-1.95635006625814e-06	9.18318605049641e-05	0.000144709941221569	8.01108003160946e-05	0.0614384366782907
Sigma54_DBD	-1.99822242436327e-06	0.000128382357093401	0	4.35352391418175e-05	0.113107173281835
GFA	-2.01189135297662e-06	0.00019391100633836	1.1102713225943e-05	6.88865676207169e-05	0.078289213645409
DUF302	-2.06907352321508e-06	9.06942550806648e-05	0.000264179878070301	0.000122447254727046	0.100353046184065
CheB_methylest	-2.07314204693651e-06	2.26554982232022e-05	6.86978982665111e-05	3.15271543819953e-05	0.0797799812759721
LTXXQ	-2.44062881212543e-06	1.65165165165165e-05	4.41758241758242e-05	2.06414967452708e-05	0.0475717319558283
WYL	-2.63649963493721e-06	0.000131771255132564	0.000101230757860071	7.49918355419235e-05	0.0924896887674755
Rotamase_3	-2.76309958628934e-06	2.23924488340016e-05	0.000192914778160019	7.22787814217689e-05	0.134505415133235
DZR	-2.80117690434819e-06	0	0.000203318370754149	6.81353482824011e-05	0.0510696599973851
DUF417	-2.85548318860471e-06	1.73138839608384e-05	7.13808878281688e-05	2.87553188934194e-05	0.0746156651241025
Sod_Cu	-2.9055961140857e-06	0.000484501693846341	0.000442553670203719	0.000309382127849356	0.176331843634149
Cons_hypoth95	-2.94057473909594e-06	1.10804174340086e-05	-5.52486187845304e-06	1.74117955027494e-06	0.0340986537678167
Creatinase_N	-3.00356554155075e-06	0.00010045444638467	0.000237911862486742	0.000114687331513692	0.0962080399604058
DDE_Tnp_IS240	-3.0442559781514e-06	0.000139361227487303	-5.30159306852345e-06	4.61561031052104e-05	0.0822914395972267
AC_1	-3.16214497224629e-06	0.000298700963392378	3.58955014685699e-05	0.000105347749479799	0.0732474497524572
Glyco_hydro_25	-3.21093786076252e-06	1.62173621968013e-05	0.000123170361372609	4.65214276507683e-05	0.0996145943110148
GhoS	-3.32139125242574e-06	0.000375620199198795	0.000691552081023139	0.000366068998240577	0.507853682322583
PepSY	-3.52560775912798e-06	0.00012080937557087	0.000544277141066433	0.000215399070748883	0.286268468418337
DUF937	-3.61230914889668e-06	0.000967076289283159	1.11527618575544e-05	0.000325115288487793	0.113414895945485
SspH	-3.62016151489836e-06	0	1.71253248176325e-05	3.73609078406425e-06	0.0145225725703534
AzlC	-3.64192579566302e-06	3.3317645051953e-05	6.45492103253024e-05	3.08860227351947e-05	0.0854796878017004
DUF1540	-3.74143999976949e-06	1.72223684625759e-05	2.82323437095722e-05	1.34590648608936e-05	0.0952227773304186
DUF3019	-3.81112705487413e-06	0	6.25e-06	2.19358015031602e-07	0.0239178258477357
DUF4395	-3.84193140299183e-06	8.11173047939597e-05	4.00374624769656e-05	3.82933855746851e-05	0.0703950901270917
FAD_binding_8	-3.88612186850807e-06	-1.18867580171321e-05	2.26322372264196e-05	2.00812515629739e-06	0.0831360513853102
Pentapeptide_4	-3.89995706900332e-06	0.000115866145283198	0.000163495282883043	9.04459040104526e-05	0.195275250762079
PrkA	-3.92443024021971e-06	5.78034682080925e-06	5.94297154986957e-05	1.97686644180454e-05	0.0366887931146138
HicA_toxin	-3.93606023299077e-06	2.40236533625201e-05	8.24276546194431e-05	3.70426299289634e-05	0.113069433625952
Glyco_trans_1_2	-3.96960610603789e-06	6.17528528717065e-05	2.43428282237181e-05	2.69451501847477e-05	0.0612121657643793
Peptidase_S9_N	-3.98682070763017e-06	0.000332466965561922	0.00023325994031781	0.000189044732300413	0.200550729078767
DUF1054	-4.04383156512728e-06	0.000205628746149344	0.000120096651922862	0.000110075892967533	0.0586029083144638
ELFV_dehydrog_N	-4.08188728033466e-06	5.57212950085771e-05	1.6389413333383e-05	2.28877072255231e-05	0.0929186723565194
HTH_28	-4.09151631928831e-06	2.97945296057233e-05	3.3900523237614e-05	1.94813566888323e-05	0.109370772485135
RNase_H_2	-4.09595692514783e-06	4.64365292085123e-05	1.72997467679595e-05	2.01085041625637e-05	0.029102082373311
Omp85	-4.10048364390502e-06	0.000134049767254527	1.21869819780599e-05	4.5190468523182e-05	0.0862261396109647
OST-HTH	-4.15283968448205e-06	-1.05764145954521e-05	1.13315356959425e-05	-1.46236691324002e-06	0.0260964573808893
DUF1499	-4.21876583324612e-06	-5.87299732182664e-07	5.52486187845304e-06	1.05725385840445e-08	0.0167821752281303
NfeD	-4.23891054447607e-06	9.05968304481556e-05	4.48013597061482e-05	4.33354612678867e-05	0.063337253068606
DsrC	-4.32555473991938e-06	-6.46553790310746e-06	0.000377270550678372	0.000124792864686174	0.0308184144487842
DUF1949	-4.35970499652022e-06	0.000261434486694269	0.000409699090998384	0.0002123507622382	0.0858100594612256
HTH_27	-4.3878139282592e-06	6.57166859978536e-05	6.8651608736564e-05	4.21670727878893e-05	0.0980960384411093
MobL	-4.40177764872887e-06	-5.37634408602151e-06	0	-3.69328874970555e-06	0.0291909888882094
EIIBC-GUT_C	-4.44574680411228e-06	2.91107799304521e-05	2.38246013291776e-05	1.57941757404414e-05	0.047426615004394
gag-asp_proteas	-4.49621321062219e-06	3.6911231884058e-05	5.74712643678161e-06	1.29606686564273e-05	0.0304417013578302
DUF2291	-4.55316399131528e-06	0	0	-1.89280017134309e-06	0.00572889134982158
NnrU	-4.56843237446999e-06	2.27937006985699e-05	0	5.74011747328111e-06	0.0180154513108423
STAS_2	-4.61526568286932e-06	2.23709487513168e-05	4.87652201299446e-05	2.09026549602105e-05	0.0491366559461862
DUF4377	-4.61760461760462e-06	5.64971751412429e-06	3.74988022214106e-05	1.32419403336721e-05	0.00839306817734765
YlaC	-4.61760461760462e-06	0.000141414141414141	0.000156424581005587	9.88276346161634e-05	0.170766368828164
DUF446	-4.70773289644218e-06	0.000355792322002368	0.000102628709273814	0.000149453186998881	0.059777140822771
Ala_racemase_N	-4.70974327554524e-06	0.000176279508348044	3.46962845020596e-05	6.79942911417741e-05	0.164856664490502
Colicin_V	-4.7162509674681e-06	4.76890626599929e-05	0	1.31465749949303e-05	0.0299221066941245
YajC	-4.72916396353129e-06	-5.9797261640404e-06	5.98476615887863e-06	-2.04303455923633e-06	0.103164044865737
UPF0167	-4.75366016645404e-06	5.26315789473684e-06	-5.31914893617021e-06	-1.92163097711766e-06	0.0332208779331587
Sulfotransfer_3	-4.76166525919385e-06	1.2987012987013e-05	1.67968501936877e-05	7.77865598116226e-06	0.0413961480424462
NT5C	-4.76709522786787e-06	6.76115706436145e-05	5.09157676490331e-05	3.82878692000179e-05	0.0651071133487512
CysA_C_terminal	-4.77802740246179e-06	5.98802395209581e-06	5.99903233661869e-06	1.85120990609655e-06	0.0181737176316757
LptD_N	-4.77812569984839e-06	0.000259224809043277	1.16582633606917e-05	9.38245155342615e-05	0.0823933513253385
AHH	-4.79461706475023e-06	0	-1.78269405013591e-05	-7.56470756470757e-06	0.0231594015197409
Nuc_H_symport	-4.79940156479838e-06	1.93754642038298e-07	0.000739821320055351	0.000237034517229799	0.134634158606144
DUF3833	-4.80895915678524e-06	0.000236507517030773	5.78034682080925e-06	7.7651614066072e-05	0.0510146183060731
HNH	-4.82040348359008e-06	5.71558788553222e-05	0.000153626784283512	6.81857132797899e-05	0.137346369003485
FTP	-4.82380400413187e-06	0.000115781034036554	8.63237530544373e-05	6.16122011709534e-05	0.167793823150809
DUF1622	-4.82381716910643e-06	4.73459589223793e-06	1.70377477090019e-05	5.31520613039577e-06	0.0682030392772168
DUF1249	-4.83371068132351e-06	0.000192283712283712	3.2258064516129e-05	7.52790081929544e-05	0.0343960327594078
Glyco_transf_52	-4.83571542423731e-06	-5.78034682080925e-06	0.000243956152910579	7.60663302580967e-05	0.10919039905655
OmdA	-4.84272388353904e-06	0.000135649211214067	5.22738296374996e-05	6.05554575325687e-05	0.0824192982424731
SIR2_2	-4.86023792145604e-06	2.5947269509195e-05	5.96222083383763e-06	9.84537644857795e-06	0.0590673647685895
DUF2783	-4.9003752444374e-06	5.84795321637427e-06	-5.4945054945055e-06	-1.86014002603247e-06	0.0101366857779901
TrmO_C	-4.9437656681546e-06	6.85802077154537e-06	1.19239985304123e-05	3.51201649847317e-06	0.035252522467641
DUF3188	-4.96260413880551e-06	1.80089524272182e-05	1.60765160765161e-05	9.55575658098552e-06	0.0394859934099283
DUF4105	-4.97076023391813e-06	7.1941992088989e-06	5.64971751412429e-06	1.93140118819407e-06	0.0247317970519059
DUF2859	-4.99012941434525e-06	7.12543554006969e-05	0	2.07558402853279e-05	0.00980783828198609
Tubulin_2	-5.00426156694867e-06	6.21304996701317e-07	1.13695090439277e-05	2.04628807609303e-06	0.0483098403478292
Methyltransf_28	-5.02477493195617e-06	-2.65773795185561e-07	1.78271684685297e-05	4.02773324459746e-06	0.0219528493158637
DUF2255	-5.03187845680653e-06	8.30675023779271e-05	4.42829924329245e-05	4.17438957235106e-05	0.106793496055755
Alpha-E	-5.03364757090259e-06	0.000175998811648832	-5.81395348837209e-06	5.30082622706685e-05	0.035092423319245
Mo-co_dimer	-5.04527154554784e-06	0.000281979249981088	5.04382013586846e-05	0.000111718653229449	0.0722003977897428
Thymidylat_synt	-5.0476514591083e-06	2.30120681427783e-05	2.1913302446578e-05	1.3239839156687e-05	0.0469302019406597
Dimerisation2	-5.05050505050505e-06	5.74712643678161e-06	5.4945054945055e-06	1.8348623853211e-06	0.0232932533952643
PaaB	-5.05712294120565e-06	0.000712897950655555	8.66940813831593e-05	0.000265364617287084	0.215020184808721
Chitin_synth_2	-5.0761421319797e-06	0	0	-1.953125e-06	0.00352586206896552
DUF1153	-5.08016010435153e-06	9.77388255915863e-05	0	2.87141677392475e-05	0.0161367934064942
Cass2	-5.08399646330681e-06	4.03087671850349e-05	5.01275200388633e-05	2.95470371261709e-05	0.0312540190180453
DUF2190	-5.10204081632653e-06	0	0	-1.8348623853211e-06	0.0109462249373434
DUF4400	-5.10908073839269e-06	0	5.58659217877095e-06	-1.51334964877743e-07	0.0129623330927035
Secretin_N_2	-5.12717205479729e-06	1.0596546310832e-05	4.95639534883721e-05	1.69858461812642e-05	0.0309269334722124
Lambda_tail_I	-5.12820512820513e-06	0	6.2111801242236e-06	0	0.00642929292929293
bMG3	-5.12820512820513e-06	6.09756097560976e-06	5.7487922705314e-06	1.76859261214237e-06	0.0191728156645722
Replicase	-5.12820512820513e-06	0	0	-1.8450184501845e-06	0.0091773706950263
DUF5358	-5.12820512820513e-06	0	3.46488605408279e-05	9.76940046178966e-06	0.0121697890448542
MqsA_antitoxin	-5.14404436780209e-06	0	5.84795321637427e-06	3.32225913621262e-08	0.0173797480197727
BcsB	-5.1499204630492e-06	0.000128897717269407	9.73591335037118e-07	3.92940397333773e-05	0.0238998936798913
GNAT_acetyltran	-5.15463917525773e-06	-6.09756097560976e-06	0	-3.69541331986652e-06	0.0145404278381524
zinc_ribbon_5	-5.15527950310559e-06	1.17303061575507e-05	-5.46448087431694e-06	1.32171261739368e-07	0.0105922175076874
DUF900	-5.15907310484304e-06	2.7717425041902e-05	0.000137142313826967	5.36015998693416e-05	0.030592101968477
